activity_id,mol_chembl_id,compound_name,assay_chembl_id,assay_type,assay_cell_type,assay_organism,pref_name,description,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,doc_chembl_id,title,journal,year,volume,issue,first_page,last_page,doi,pubmed_id,patent_id
5989066,CHEMBL3198738,SID17401814,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,10.0,nM,CN1CCN(c2ccc([N+](=O)[O-])c(N/N=C3\CN4CCC3CC4)c2)CC1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989067,CHEMBL1353478,SID14731450,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,1412.54,nM,O=C(NC1CCCCC1)C1CC=CCC1C(=O)OCC(Cl)=C(Cl)Cl,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989068,CHEMBL405355,"(S)-2,6-Dimethyl-4-(3-nitro-phenyl)-1,4-dihydro-pyridine-3,5-dicarboxylic acid 3-[3-(4,4-diphenyl-piperidin-1-yl)-propyl] ester 5-methyl ester",CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,794.33,nM,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989069,CHEMBL190083,(R)-2-(2-Fluoro-biphenyl-4-yl)-propionic acid,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,10000.0,nM,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989070,CHEMBL1549980,SID14741126,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,35481.34,nM,CCn1c(SCc2cccc(C)c2)nnc1-c1ccccc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989071,CHEMBL1547832,SID4249996,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,2238.72,nM,COc1ccc(NC(=O)c2ccc3c(=O)n(Cc4ccco4)c(=S)[nH]c3c2)c(OC)c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989072,CHEMBL1567805,SID4248812,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,25118.86,nM,CC(=O)NCCn1c(SCC(=O)NCc2ccco2)nc2ccccc2c1=O,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989073,CHEMBL1403311,SID4247641,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,891.25,nM,CCOC(=O)C1(N(CC)CC)Sc2cc(C)ccc2NC1=O,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989074,CHEMBL1742342,SID14745649,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,15848.93,nM,O=S(=O)(Nc1cccnc1Cl)c1ccc2c(c1)OCCO2,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989075,CHEMBL3193388,SID14729361,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,89125.09,nM,Cc1ccc(C(=O)N/N=C\c2cccn2C)cn1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989076,CHEMBL1311139,SID14745610,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,10000.0,nM,Cn1cnnc1SCC(=O)N1N=C2/C(=C/c3ccco3)CCCC2C1c1ccco1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989077,CHEMBL1544517,SID17413673,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,891.25,nM,Cc1ccccc1C(C(=O)NC1CCCC1)N(C(=O)Cc1cccs1)c1ccc2c(c1)OCCO2,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989078,CHEMBL1562477,SID4237610,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,25118.86,nM,Cn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc21,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989079,CHEMBL1442770,SID17385331,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,19952.62,nM,CC[C@H]1C2=C3C(CC[C@H]4C(OCc5ccc(F)cc5C(F)(F)F)OC[C@](C)([C@@H]34)N(C(=O)OC(C)(C)C)C2)C2COC(=O)OCC21,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989080,CHEMBL1338245,SID845641,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,17782.79,nM,Cc1cccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CC(O)CO)c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989081,CHEMBL1473956,SID11114289,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,25118.86,nM,C=C(C)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@]14C.CC(C)(O)[C@H]1[C@@H]2C(=O)O[C@H]1[C@H]1OC(=O)[C@@]34O[C@@H]3C[C@]2(O)[C@]14C,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989082,CHEMBL1602770,SID4243920,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,39810.72,nM,COc1ccccc1C1C(C(=O)c2ccccc2)=C(O)C(=O)N1CCO,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989083,CHEMBL1395421,SID11113831,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,39810.72,nM,CC1(C)CO[C@H](CC(=O)O)CN1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989084,CHEMBL1324891,SID14744085,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,17782.79,nM,COc1ccc(NC(=O)COC(=O)CCCc2c[nH]c3ccccc23)cc1OC,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989085,CHEMBL1385847,SID14742143,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,199.53,nM,O=C(c1ccccc1)c1nc2ccccc2n(CCCn2c(=O)c(C(=O)c3ccccc3)nc3ccccc32)c1=O,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989086,CHEMBL1721668,SID17407378,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,8912.51,nM,C=CCNC(=O)c1onc(CSc2ccc(F)cc2)c1C(=O)O,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989087,CHEMBL1446286,SID17415729,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,3981.07,nM,Cc1cc(C)n(-c2cc(N3CCN(C(=O)c4ccc(C(C)(C)C)cc4)CC3)ccc2[N+](=O)[O-])n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989088,CHEMBL1341727,SID4244010,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,14125.38,nM,CCOC(=O)Cc1csc(NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989089,CHEMBL1598771,SID14735735,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,31622.78,nM,c1cncc(-c2nnc3n2C2(CCCCC2)Cc2ccccc2-3)c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989090,CHEMBL1567365,SID26751083,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,3162.28,nM,COC(=O)C/C=C\[C@@H](C)[C@@H](/C=N\OC[C@@H](C)[C@H](OCc1ccccc1)C(C)C)OC,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989091,CHEMBL1409815,SID4248295,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,12589.25,nM,Cc1ccccc1NS(=O)(=O)c1ccc2ncc(C(=O)NCCCN3CCOCC3)c(O)c2c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989092,CHEMBL1471858,SID14743567,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,3162.28,nM,Cc1cc(C)c(C#N)c(SCc2cc3c(cc2Cl)OCO3)n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989093,CHEMBL1316463,SID4238119,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,15848.93,nM,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCc3ccccc3)c2n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989094,CHEMBL1348252,SID17409788,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,7943.28,nM,O=C(Nc1ccc(Cl)cc1)OC(CN1CCCCC1)C(F)(F)F,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989095,CHEMBL1520743,SID14745937,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,891.25,nM,O=C(NC(Cc1c[nH]c2ccccc12)c1nnc2n1CCCCC2)c1ccccc1Cl,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989096,CHEMBL1451149,SID17407291,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,2511.89,nM,CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989097,CHEMBL1354777,SID11114276,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,1995.26,nM,Fc1ccc([C@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989098,CHEMBL1448726,SID17385269,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,19952.62,nM,COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@H]2c3cc(C(=O)N(C)C)n(Cc4cc(C)n(C)n4)c3C[C@H]2CN1C(=O)c1ccccc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989099,CHEMBL1565578,SID17384997,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,14125.38,nM,Nc1ccccc1C#Cc1ccccc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989100,CHEMBL1307320,SID17406637,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,3981.07,nM,CC(=O)Nc1cc(C(F)(F)F)ccc1Oc1cccc(Br)c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989101,CHEMBL1320326,SID14731509,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,2818.38,nM,O=C(c1ccccc1)c1ccc(OCCn2cnc3ccccc3c2=O)cc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989102,CHEMBL1489424,SID4253705,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,3162.28,nM,O=[N+]([O-])c1ccc(S(=O)(=O)Cc2ccccc2)c([N+](=O)[O-])c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989103,CHEMBL1440629,SID11113924,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,6309.57,nM,NC1(C(=O)O)C[C@H](C(=O)O)[C@H](C(=O)O)C1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989104,CHEMBL3193407,SID17388011,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,15848.93,nM,CCOc1ccc(N/N=C(/C#N)C(N)=O)cc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989105,CHEMBL1594359,SID14741114,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,316.23,nM,Cl.c1ccc(-c2nc(NCCCn3ccnc3)c3oc4ccccc4c3n2)cc1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989106,CHEMBL1580037,SID17408163,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,12589.25,nM,Cc1cc(C)c(C(N)=O)c(SCC(=O)c2ccc(Cl)cc2)n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989107,CHEMBL1591731,SID11114148,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,125.89,nM,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@](C)(O1)[C@@H](OC(C)=O)[C@@H](OC(=O)CCN(C)C)[C@H]1C(C)(C)CC[C@H](O)[C@@]12C,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989108,CHEMBL1474795,SID4238988,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,25118.86,nM,Cc1nc2cnc(N3CCNCC3)nc2n(Cc2ccc(F)cc2)c1=O,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989109,CHEMBL1334985,SID17387652,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,10000.0,nM,COC(=O)COc1ccc(/C=C2/SC(=O)N(CC(=O)N3CCCC3)C2=O)cc1Br,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989110,CHEMBL1352069,SID14742737,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,14125.38,nM,Oc1ccc(C2Nc3cccc4cccc(c34)N2)c(O)c1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989111,CHEMBL1443713,SID4238184,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,25118.86,nM,Cn1c(=O)cnc2cnc(Nc3ccccc3)nc21,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989112,CHEMBL1579521,SID14742112,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,1122.02,nM,CCc1nc(SCC(=O)c2ccc(Cl)s2)c2oc3ccccc3c2n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989113,CHEMBL1448403,SID17415107,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,354.81,nM,COc1cccc(OC)c1C(=O)NC(=S)N1CCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989114,CHEMBL1455570,SID4239363,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,12589.25,nM,CCNc1ncc2ncc(=O)n(Cc3cccc(OC)c3)c2n1,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
5989115,CHEMBL1330692,SID4237600,CHEMBL1741325,F,,,Cytochrome P450 2C9,PUBCHEM_BIOASSAY: Cytochrome panel assay with activity outcomes. (Class of assay: other) Panel member name: p450-cyp2c9 Compounds with AC50 equal or less than 10 uM are considered active,AC50,=,3981.07,nM,COc1ccccc1CCn1c(=O)c(-c2ccc(F)cc2)nc2cncnc21,CHEMBL1201862,PubChem BioAssay data set,,,,,,,,,
